hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
Resort Hotel,0,2015,July,2,0,1,GBR,F,F,Check-Out,21-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,DNK,C,C,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,1,0,GBR,D,D,Check-Out,17-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,GBR,F,F,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,1,0,PRT,A,A,Canceled,29-05-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,16-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,1,PRT,A,A,Check-Out,17-07-2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,08-06-2015,Desired,Couples
Resort Hotel,0,2015,July,3,0,0,PRT,D,D,Check-Out,17-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,22-04-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,E,E,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,CZE,E,E,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,2015,July,1,0,0,GBR,A,A,Check-Out,12-07-2015,Desired,Singal
Resort Hotel,0,2015,July,2,0,0,DEU,A,A,Check-Out,12-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,G,G,Check-Out,12-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,12-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,13-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,13-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ROU,C,C,Check-Out,13-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,E,F,Check-Out,14-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,14-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,19-05-2015,Desired,Couples
Resort Hotel,0,2015,July,2,2,0,PRT,G,G,Check-Out,19-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,2,0,CN,G,G,Check-Out,13-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,13-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,1,0,PRT,A,A,Check-Out,18-07-2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,12-05-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,BRA,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,12-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,1,ESP,D,D,Check-Out,19-07-2015,Desired,Family
Resort Hotel,1,2015,July,3,1,0,PRT,C,C,Canceled,29-06-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,1,PRT,A,A,Check-Out,19-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,03-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,E,E,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,19-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,FRA,A,A,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,10,0,PRT,D,D,No-Show,12-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,13-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,2,0,BEL,G,G,Check-Out,14-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,14-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,FRA,F,E,Check-Out,14-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,B,Check-Out,14-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,BEL,A,A,Check-Out,14-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ITA,D,D,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,22-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,FRA,A,D,Check-Out,16-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,1,FIN,E,E,Check-Out,16-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,2,0,CN,G,G,Check-Out,16-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,F,F,No-Show,12-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,2,0,IRL,H,H,Check-Out,17-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,G,G,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,1,PRT,A,A,Check-Out,20-07-2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,13-05-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,C,Check-Out,15-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,AUS,A,C,Check-Out,15-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,2015,July,4,0,0,PRT,L,H,Check-Out,15-07-2015,Un-Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,18-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,USA,D,E,Check-Out,16-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,16-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,16-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,16-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,E,F,Check-Out,16-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Singal
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,24-06-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,05-03-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,23-05-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,D,E,Check-Out,18-07-2015,Un-Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,22-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,01-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,0,2015,July,3,0,0,PRT,E,E,Check-Out,18-07-2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,24-04-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,12-05-2015,Desired,Couples
Resort Hotel,0,2015,July,1,0,0,PRT,D,C,Check-Out,19-07-2015,Un-Desired,Singal
Resort Hotel,0,2015,July,2,0,0,FRA,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,1,0,ESP,E,E,Check-Out,20-07-2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,15-04-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ROU,A,A,Check-Out,14-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,FIN,A,A,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,03-07-2015,Desired,Couples
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,15-07-2015,Desired,Singal
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,16-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,27-05-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,C,Check-Out,18-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,POL,E,F,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,1,0,PRT,E,E,Check-Out,20-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,2,0,PRT,H,G,Check-Out,20-07-2015,Un-Desired,Family
Resort Hotel,1,2015,July,1,0,0,PRT,A,A,Canceled,06-04-2015,Desired,Singal
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,11-04-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,11-04-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,IRL,A,A,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,IRL,A,B,Check-Out,25-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,SWE,D,D,Check-Out,28-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,SWE,D,D,Check-Out,28-07-2015,Desired,Couples
Resort Hotel,0,2015,July,3,0,0,PRT,H,H,Check-Out,29-07-2015,Desired,Family
Resort Hotel,0,2015,July,1,0,0,PRT,A,C,Check-Out,15-07-2015,Un-Desired,Singal
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,03-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,27-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,POL,D,D,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,25-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,2,0,GBR,H,H,Check-Out,23-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,D,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,2,0,GBR,G,G,Check-Out,24-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,1,0,0,PRT,A,F,Check-Out,17-07-2015,Un-Desired,Singal
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,13-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,3,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Family
Resort Hotel,0,2015,July,1,0,0,PRT,A,E,Check-Out,17-07-2015,Un-Desired,Singal
Resort Hotel,0,2015,July,2,0,0,PRT,A,D,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,D,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,3,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Family
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Singal
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,1,2015,July,2,2,0,PRT,G,G,Canceled,02-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,DNK,A,D,Check-Out,18-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,FIN,F,F,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,1,2015,July,1,0,0,PRT,A,A,Canceled,05-06-2015,Desired,Singal
Resort Hotel,1,2015,July,2,0,0,PRT,F,F,Canceled,16-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,2,0,USA,C,C,Check-Out,17-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,2,0,PRT,H,G,Check-Out,18-07-2015,Un-Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,02-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,1,0,PRT,A,D,Check-Out,18-07-2015,Un-Desired,Family
Resort Hotel,0,2015,July,2,0,0,DNK,A,A,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,13-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,19-06-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,30-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,D,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,IRL,D,D,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,07-07-2015,Desired,Couples
Resort Hotel,0,2015,July,1,0,0,IRL,D,D,Check-Out,21-07-2015,Desired,Singal
Resort Hotel,0,2015,July,2,0,0,PRT,A,F,Check-Out,20-07-2015,Un-Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,13-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,11-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,2015,July,1,0,0,PRT,E,E,Check-Out,30-07-2015,Desired,Singal
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,F,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,E,F,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,D,E,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,06-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,13-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,D,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,C,No-Show,17-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,D,E,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,D,F,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,E,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,1,2015,July,1,0,0,PRT,A,A,No-Show,17-07-2015,Desired,Singal
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,04-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,1,0,PRT,A,A,Check-Out,22-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,D,Check-Out,22-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Singal
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Singal
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Singal
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,0,2015,July,3,1,0,PRT,G,G,Check-Out,22-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,2,0,ESP,G,G,Check-Out,24-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,IRL,A,D,Check-Out,24-07-2015,Un-Desired,Couples
Resort Hotel,1,2015,July,2,2,0,PRT,G,G,Canceled,24-06-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,2015,July,3,0,0,FRA,H,H,Check-Out,25-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,F,F,Check-Out,27-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,MOZ,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,1,0,BWA,A,A,Check-Out,20-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,1,0,PRT,E,E,Check-Out,20-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,DEU,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,24-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,IRL,A,D,Check-Out,20-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,A,D,Check-Out,20-07-2015,Un-Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,L,C,Canceled,17-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,1,0,MOZ,A,A,Check-Out,20-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,C,Check-Out,20-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,3,0,0,PRT,A,A,Check-Out,21-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,D,F,Check-Out,21-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,1,0,LUX,A,A,Check-Out,24-07-2015,Desired,Family
Resort Hotel,1,2015,July,2,2,0,PRT,C,C,Canceled,18-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,29-04-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,1,PRT,E,E,Canceled,04-06-2015,Desired,Family
Resort Hotel,1,2015,July,2,2,0,PRT,H,H,Canceled,11-06-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,1,1,PRT,C,C,Check-Out,23-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,2,0,PRT,C,C,Check-Out,19-07-2015,Desired,Family
Resort Hotel,0,2015,July,1,2,0,PRT,G,G,Check-Out,20-07-2015,Desired,Family
Resort Hotel,0,2015,July,1,0,0,CN,D,E,Check-Out,21-07-2015,Un-Desired,Singal
Resort Hotel,0,2015,July,2,1,0,PRT,D,D,Check-Out,25-07-2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,E,E,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,D,Check-Out,25-07-2015,Un-Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,24-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,D,Check-Out,25-07-2015,Un-Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,26-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,01-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,26-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,IRL,A,A,Check-Out,01-08-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,NLD,D,D,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,23-05-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,29-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,1,2015,July,1,0,0,PRT,D,D,Canceled,19-06-2015,Desired,Singal
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,17-06-2015,Desired,Couples
Resort Hotel,0,2015,July,2,2,0,ESP,C,C,Check-Out,26-07-2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,27-05-2015,Desired,Couples
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,26-07-2015,Desired,Couples
